Date,Fuel,Settlement Type,Total,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,0:00
01-16-2021,Gas,INITIAL,41461.0,254.0,254.2,254.9,256.9,259.3,263.5,255.7,258.2,254.5,255.9,255.4,256.4,253.3,254.7,277.5,300.8,297.3,302.2,315.5,362.5,390.1,432.0,469.0,508.1,563.5,578.3,614.1,769.6,878.2,982.2,1044.5,1099.0,1150.0,1129.1,992.2,833.2,705.6,655.3,653.3,647.3,652.1,630.8,636.4,623.4,615.5,554.0,524.7,531.0,485.8,429.3,371.6,346.7,329.5,307.8,276.4,254.9,253.1,252.1,256.8,253.5,258.9,258.9,255.4,251.2,240.6,230.3,258.0,351.7,368.7,374.6,387.2,409.3,407.4,386.3,378.6,348.7,324.1,318.0,329.1,278.8,297.0,296.4,263.2,308.5,360.8,391.1,412.2,535.1,475.4,455.6,437.2,421.6,375.6,328.0,291.9,272.7
01-16-2021,Gas-CC,INITIAL,406717.9,3469.7,3524.4,3585.8,3711.9,3761.8,3800.8,3856.5,3909.4,3944.8,3941.0,3942.0,4007.2,4128.7,4222.6,4349.7,4402.6,4457.4,4410.8,4469.4,4581.1,4713.9,4789.1,4873.6,4930.9,4988.3,5090.2,5200.6,5260.9,5351.2,5375.3,5419.1,5444.9,5429.5,5391.8,5336.3,5180.5,5129.0,5108.2,5027.0,4970.9,4939.3,4832.8,4749.9,4617.8,4512.5,4406.4,4281.8,4173.4,4083.3,3980.1,3892.6,3755.5,3619.5,3598.4,3512.3,3463.4,3502.6,3482.2,3475.6,3501.6,3540.4,3624.1,3661.0,3746.9,3799.2,3872.7,3905.0,3890.5,3833.2,3845.8,3945.1,3987.9,4043.8,4076.8,4068.2,3998.7,4013.0,4026.9,4035.7,4022.9,4064.4,4046.0,4027.2,4056.7,4054.2,4075.2,4111.5,4081.6,4091.1,4096.2,4107.3,4097.9,4063.2,3974.0,3986.2,3978.0
01-16-2021,Hydro,INITIAL,1646.9,20.9,20.8,20.9,20.8,14.4,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.1,14.0,14.0,14.0,14.1,14.1,14.0,13.9,13.8,13.9,18.0,19.2,19.5,20.0,20.0,20.0,19.9,19.9,19.9,19.9,19.9,19.9,20.0,20.0,20.0,20.0,28.4,28.5,28.4,27.5,20.2,15.9,15.9,15.7,14.2,14.2,14.2,14.2,14.4,14.4,14.5,14.5,14.6,14.6,14.7,14.6,14.7,14.7,14.7,14.6,14.6,14.6,14.6,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.5,14.6,25.4,25.4,25.3,24.2,21.4,21.4,21.5,20.7,18.9,19.0,19.1,18.5,14.6,14.6,14.6,14.6,14.6,14.7,14.7,15.0
01-16-2021,Nuclear,INITIAL,122906.8,1280.2,1280.3,1280.3,1280.2,1280.4,1280.1,1280.2,1280.2,1280.2,1280.3,1280.0,1280.0,1280.1,1280.1,1280.0,1280.1,1280.0,1280.0,1280.3,1280.1,1280.3,1280.3,1280.1,1280.2,1280.1,1280.1,1280.4,1280.2,1280.1,1280.3,1280.1,1280.1,1280.1,1280.2,1279.9,1279.9,1280.2,1280.2,1280.2,1280.2,1280.2,1280.4,1280.3,1280.3,1280.8,1280.5,1280.4,1280.7,1280.6,1280.5,1280.5,1280.6,1280.5,1280.5,1280.6,1280.5,1280.4,1280.2,1280.6,1280.4,1280.5,1280.5,1280.6,1280.4,1280.5,1280.5,1280.5,1280.0,1280.1,1280.4,1280.4,1280.5,1280.3,1280.4,1280.0,1280.2,1280.5,1280.4,1280.2,1280.3,1280.4,1280.3,1280.6,1280.3,1280.1,1280.4,1280.5,1280.0,1280.1,1280.2,1279.9,1280.0,1280.0,1280.1,1280.2,1280.8
01-16-2021,Other,INITIAL,-32.4,-1.5,-0.4,-1.4,1.4,-0.5,-1.1,-0.5,-1.1,-1.7,-0.9,-0.9,-1.2,-0.6,-0.6,-2.6,-1.3,-1.4,-0.6,-0.6,-1.0,0.0,0.4,-0.5,0.8,0.6,0.9,1.3,-0.5,-3.8,-6.5,-6.7,6.0,14.8,7.1,2.6,2.6,2.4,2.2,3.0,1.7,1.3,2.2,-3.3,-2.8,0.6,-1.0,-1.5,-0.7,-1.2,0.2,-1.3,-1.3,-2.1,-3.6,0.0,-1.8,-3.8,-3.8,-2.4,-3.4,-3.4,-3.4,-0.2,-5.4,-6.2,-6.1,-4.1,-6.6,1.5,5.1,4.2,3.6,2.5,0.9,0.0,1.7,3.3,0.6,1.1,0.3,6.3,4.6,3.2,1.3,-0.5,-0.3,0.5,-2.1,-1.7,-1.7,-1.8,-1.7,-3.6,-3.3,-3.1,1.2
01-16-2021,Solar,INITIAL,28645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,12.2,74.5,225.3,419.1,636.1,819.1,962.7,1049.9,1048.9,1062.3,1082.4,1084.4,1075.5,1074.7,1043.8,1014.3,1013.2,1008.5,1003.7,1003.5,1016.3,965.9,950.3,959.2,978.1,924.8,907.4,863.1,782.6,724.2,629.6,591.2,460.3,333.9,246.5,197.7,168.0,133.4,56.1,27.5,11.2,0.6,0.0,0.0,0.0,0.0,0.1,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-16-2021,Wind,INITIAL,144004.6,3007.3,2889.2,2763.7,2609.3,2532.5,2480.1,2396.9,2348.5,2307.9,2297.3,2316.8,2264.0,2173.9,2103.7,2000.2,1958.7,1939.7,1944.3,1905.6,1830.5,1776.9,1746.5,1709.6,1727.5,1751.1,1790.6,1750.7,1663.1,1570.2,1550.6,1486.0,1399.5,1320.7,1261.6,1227.7,1210.2,1168.9,1020.1,890.0,804.6,741.6,659.8,604.1,615.1,649.4,680.8,736.6,758.0,790.1,811.7,852.7,937.6,1026.7,1055.9,1105.8,1084.9,1054.2,1011.4,984.8,975.4,954.0,900.5,897.7,882.8,875.6,878.0,895.0,909.4,990.6,1057.0,1124.1,1241.2,1353.4,1448.9,1562.4,1739.5,1820.4,1838.1,1861.7,1915.9,1898.9,1925.1,1965.9,1894.7,1816.2,1750.0,1726.0,1655.5,1586.7,1537.9,1475.9,1455.6,1505.3,1553.4,1538.9,1539.7
01-17-2021,Biomass,INITIAL,484.5,5.7,5.7,5.6,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.4,5.4,5.3,5.4,5.3,5.3,5.3,5.3,5.0,4.9,4.9,5.0,4.9,4.9,4.9,4.9,4.9,4.9,5.0,5.1,5.0,5.1,5.1,5.1,5.1,5.1,5.1,5.3,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.3,5.0,5.1,5.0,4.9,4.9,4.9,4.9,4.6,4.6,4.6,4.6,4.6,4.2,4.1,4.3,4.3,4.4,4.4,4.4,4.4,4.4,4.5,4.4,4.4,4.5,4.8,5.2,5.4,5.5,5.2,5.1,5.2,5.1,5.0,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.3,5.4,5.0,4.9,5.0,5.1,4.8
01-17-2021,Coal,INITIAL,257022.9,2597.1,2529.6,2543.6,2550.2,2586.6,2611.8,2640.1,2668.0,2686.5,2689.9,2684.1,2669.6,2665.6,2660.3,2659.2,2658.3,2668.9,2704.6,2722.2,2715.7,2708.9,2715.1,2724.4,2728.6,2731.9,2743.3,2771.9,2796.8,2839.3,2859.5,2874.8,2870.2,2867.3,2863.0,2870.9,2868.3,2869.0,2874.7,2875.4,2881.5,2882.2,2881.7,2870.0,2798.6,2741.8,2672.9,2621.7,2623.1,2607.5,2629.6,2643.1,2619.2,2607.2,2600.0,2580.9,2546.1,2515.4,2488.2,2468.0,2456.1,2437.1,2416.5,2401.8,2389.7,2425.2,2475.0,2523.0,2639.4,2747.7,2813.7,2832.7,2832.4,2831.9,2837.9,2837.9,2838.3,2858.4,2891.6,2892.4,2885.7,2877.4,2873.8,2847.2,2850.5,2865.7,2850.3,2790.7,2708.1,2621.9,2607.2,2546.9,2435.3,2308.8,2161.4,1978.4,1791.5
01-17-2021,Gas,INITIAL,21044.9,314.9,338.5,325.1,287.7,257.0,236.8,232.0,229.0,220.4,207.0,204.1,186.3,184.6,183.4,185.2,192.3,203.8,232.9,227.9,234.4,229.2,222.6,224.4,277.4,307.1,296.3,293.6,292.7,292.3,293.2,296.8,303.7,331.4,312.9,280.2,252.1,246.2,231.6,229.3,223.4,220.2,208.0,203.0,196.2,194.6,193.4,183.7,173.4,171.3,166.0,162.7,161.0,160.7,161.1,161.2,160.7,161.4,161.6,160.0,160.1,161.1,161.3,161.6,163.4,164.0,161.8,168.3,177.0,179.6,181.5,181.9,259.4,356.6,353.9,344.8,312.3,293.6,302.4,279.6,246.1,212.9,202.1,200.8,200.7,182.8,173.4,173.5,174.3,164.8,157.7,158.8,159.2,159.2,157.6,158.3,158.8
01-17-2021,Gas-CC,INITIAL,381631.0,4005.5,4036.6,3978.2,3956.7,3845.3,3831.3,3847.4,3831.6,3773.7,3762.1,3754.6,3756.2,3776.6,3788.4,3864.5,3956.1,4059.1,4114.7,4183.4,4208.1,4162.3,4201.8,4274.3,4325.4,4323.7,4316.4,4353.6,4418.2,4510.6,4552.3,4615.1,4688.7,4767.2,4718.1,4619.3,4593.6,4607.7,4574.8,4560.7,4539.6,4492.5,4354.7,4228.1,4143.3,4052.7,3982.2,3955.8,3962.2,3942.3,3894.7,3889.8,3863.7,3823.6,3804.2,3799.2,3788.1,3771.6,3762.0,3768.1,3756.2,3752.9,3775.1,3757.6,3779.3,3809.1,3777.6,3854.7,3966.8,4048.3,4194.3,4412.7,4565.4,4641.6,4668.4,4662.5,4631.6,4562.9,4407.3,4319.1,4188.1,4121.3,4044.9,3913.5,3747.4,3611.8,3485.2,3332.6,3217.7,3113.0,2941.1,2816.5,2671.0,2557.0,2479.4,2386.1,2329.0
01-17-2021,Hydro,INITIAL,1619.4,18.7,19.9,19.8,19.6,13.6,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.4,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.2,13.3,13.5,13.3,18.3,20.1,20.2,20.1,20.2,20.2,20.2,20.3,20.3,20.3,20.4,20.3,28.7,28.7,28.7,28.8,28.7,28.8,28.7,28.8,26.1,24.4,24.4,23.3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.8,13.8,13.8,13.8,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.7,13.7,13.6,13.6,20.5,20.5,20.5,19.7,18.0,17.9,17.9,17.6,13.7,13.6,13.6,13.6,13.7,13.6,13.6,13.7
01-17-2021,Nuclear,INITIAL,122897.7,1280.3,1280.4,1280.2,1279.8,1280.1,1279.8,1280.2,1279.8,1280.0,1279.9,1280.1,1280.0,1280.1,1280.1,1280.2,1280.1,1280.2,1280.0,1280.1,1280.2,1280.1,1280.1,1280.3,1279.9,1279.8,1280.0,1280.1,1280.1,1280.1,1280.2,1280.4,1280.5,1280.2,1280.2,1280.4,1280.3,1280.2,1280.2,1280.1,1280.5,1280.6,1280.5,1280.4,1280.3,1280.3,1280.3,1280.4,1280.4,1280.2,1280.3,1280.3,1280.4,1280.5,1280.4,1280.3,1280.4,1280.4,1280.5,1280.6,1280.5,1280.1,1280.2,1280.5,1280.4,1280.3,1280.4,1280.4,1280.4,1280.2,1280.3,1280.4,1280.2,1280.2,1280.3,1280.2,1280.2,1280.2,1280.0,1279.8,1280.0,1280.2,1280.0,1280.1,1280.0,1279.8,1279.8,1279.8,1279.9,1280.0,1280.1,1279.8,1280.0,1280.1,1280.0,1280.1,1280.3
01-17-2021,Other,INITIAL,-90.2,2.8,-1.2,-3.1,-4.0,-3.4,-1.8,-0.7,-0.8,-0.5,-0.7,-0.3,-0.8,-0.3,-0.3,-0.4,-0.8,-1.2,-0.6,-0.4,-1.1,-0.1,-0.7,1.2,-2.0,-4.2,-4.3,-3.8,-3.3,-1.6,-1.1,-0.5,0.6,-1.5,-0.6,0.6,-0.5,-1.0,-0.6,-0.7,0.1,-0.6,0.4,-1.4,-1.1,-3.2,-2.5,-2.7,-3.0,-0.5,-0.9,-0.4,-0.7,-0.5,-0.6,-0.3,-0.7,-0.9,-0.5,-1.2,0.1,-3.2,-3.9,-2.9,-1.7,-5.4,-2.8,-1.8,-1.5,-1.3,-0.3,-1.3,0.1,1.1,0.8,0.8,-0.9,2.4,2.2,3.5,2.6,3.3,0.0,0.3,-0.4,-0.6,-0.7,-1.0,0.0,-0.3,-0.3,-0.8,-0.4,-2.8,-4.7,-1.7,-1.4
01-17-2021,Solar,INITIAL,32921.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.4,67.0,189.5,346.7,526.3,698.8,819.0,904.1,934.3,954.4,963.6,993.4,974.7,977.6,973.6,964.7,961.7,975.1,969.1,957.5,967.5,985.4,995.8,1015.1,1026.2,1033.4,1032.1,1039.8,1074.5,1071.0,1062.5,1069.9,1051.1,987.3,953.3,844.1,633.4,423.6,290.3,143.5,42.8,6.5,2.3,2.3,2.3,2.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-17-2021,Wind,INITIAL,126775.3,1554.5,1567.5,1604.8,1639.1,1678.3,1641.2,1590.1,1588.9,1609.9,1635.2,1663.7,1736.7,1797.2,1822.9,1789.1,1693.5,1622.0,1516.9,1461.2,1477.8,1543.0,1590.8,1605.5,1565.8,1612.4,1707.8,1701.3,1734.8,1738.0,1757.3,1723.5,1710.9,1699.2,1622.5,1505.0,1343.6,1160.8,1023.6,854.4,717.1,648.3,675.8,698.6,742.8,795.8,837.0,825.8,750.9,697.1,656.5,593.6,550.7,472.8,410.0,364.7,333.1,318.3,310.6,291.6,260.3,239.0,229.2,235.4,254.4,264.9,277.5,299.2,318.5,343.9,366.4,384.4,421.6,480.3,560.8,638.5,735.2,862.4,993.3,1146.4,1301.6,1457.3,1618.1,1789.5,1948.4,2103.0,2267.9,2436.3,2580.3,2709.4,2845.7,2975.5,3169.5,3364.8,3561.9,3775.5,3977.1
01-18-2021,Biomass,INITIAL,473.9,4.6,4.8,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.6,4.9,4.7,4.6,4.6,4.6,4.6,5.0,5.0,4.7,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.8,4.9,4.9,4.9,4.7,4.8,4.6,4.8,4.7,4.7,4.6,4.6,4.6,4.7,5.0,5.2,5.0,5.0,5.0,5.0,4.8,4.6,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.2,5.2,5.0,4.9,5.1,5.2,5.1,4.9,4.6,4.6,4.8,5.1,5.3,5.3,5.2,5.3,5.2,5.3,5.3,5.3,5.3,5.3,5.4,5.4,5.5,5.5,5.3,5.3,5.3,5.3,5.3,5.3,5.1,5.0,5.1,5.0,5.0,5.0,5.0,5.0,5.0
01-18-2021,Coal,INITIAL,180566.8,1773.1,1843.3,1785.1,1694.4,1613.0,1541.8,1500.9,1478.4,1436.4,1423.2,1410.8,1434.7,1465.8,1451.7,1442.5,1464.7,1471.9,1521.2,1556.9,1610.4,1699.6,1808.1,1921.6,1981.7,2030.0,2169.9,2281.4,2371.7,2457.1,2495.4,2476.5,2431.5,2451.8,2411.0,2312.3,2253.3,2256.1,2270.1,2282.3,2276.5,2200.0,2074.4,1971.3,1881.8,1905.4,1953.1,2020.2,2078.0,2052.7,2002.2,2002.5,1941.8,2062.1,2135.1,2075.8,2109.6,2166.2,2193.7,2147.9,2136.5,2122.8,2116.7,2104.2,2080.9,2062.9,2070.4,2086.2,2116.9,2086.6,2123.3,2163.8,2205.5,2189.0,2128.3,2034.5,1967.6,1875.5,1795.1,1758.9,1713.0,1684.9,1746.5,1722.5,1697.7,1673.2,1627.3,1561.9,1469.8,1351.5,1289.1,1254.6,1207.6,1202.6,1220.4,1206.6,1180.3
01-18-2021,Gas,INITIAL,15229.0,158.8,157.1,158.2,157.8,155.0,153.8,153.3,151.8,154.5,152.6,152.5,152.9,153.3,153.3,152.6,152.0,152.9,152.4,155.4,166.1,169.8,168.5,167.2,167.3,170.1,172.5,176.3,180.7,186.7,187.6,188.7,187.9,190.0,184.5,184.0,181.1,188.0,183.3,182.6,174.6,164.3,164.4,163.3,166.7,152.6,147.4,149.0,142.9,156.1,149.3,146.4,150.0,148.2,149.9,179.5,173.2,149.5,149.2,151.5,149.0,151.2,152.8,152.2,153.0,152.1,151.5,150.6,155.1,164.7,162.6,162.4,160.6,160.1,150.1,150.4,153.3,156.9,155.7,155.8,155.0,153.9,152.2,150.8,154.3,151.9,150.0,150.4,147.4,145.0,143.2,143.8,136.7,137.9,133.4,132.6,149.5
01-18-2021,Gas-CC,INITIAL,192490.5,2183.0,1957.8,1881.3,1793.0,1743.3,1776.9,1779.2,1764.3,1763.1,1739.7,1768.3,1770.1,1791.0,1778.3,1797.1,1833.9,1937.8,1958.8,2010.7,2013.9,2154.3,2215.1,2256.6,2352.9,2582.0,2639.0,2702.3,2776.7,2868.1,2862.3,2839.5,2813.5,2743.4,2641.0,2635.0,2608.1,2641.3,2628.2,2598.7,2527.7,2446.0,2407.2,2345.6,2326.7,2263.8,2199.7,2095.5,1978.8,1975.6,1988.2,2030.7,2007.1,1910.9,1862.5,1819.9,1847.8,1803.2,1773.1,1743.4,1775.6,1800.4,1807.3,1822.6,1833.6,1863.0,1868.6,1916.5,2008.2,2168.8,2229.9,2243.4,2251.5,2217.6,2176.6,2121.2,2108.4,2038.8,2000.6,1956.0,1890.6,1811.8,1712.7,1681.8,1658.3,1599.5,1521.8,1465.9,1444.7,1435.0,1310.4,1306.6,1280.5,1169.4,1040.7,1005.1,993.7
01-18-2021,Hydro,INITIAL,1548.6,13.7,13.6,17.1,19.9,20.1,20.3,14.8,14.0,14.1,14.1,14.3,14.2,14.2,14.2,14.0,14.0,14.1,14.0,14.1,14.0,14.0,14.0,14.0,14.0,19.7,20.2,20.2,20.2,20.2,20.1,20.1,20.1,20.1,20.0,20.1,20.2,20.2,20.1,20.1,20.1,28.5,28.6,28.7,27.6,20.3,15.9,16.0,15.7,13.7,13.8,13.6,13.8,13.7,13.6,13.8,13.6,13.7,13.7,13.7,13.7,13.5,13.5,13.5,13.5,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.2,13.3,13.2,13.3,13.3,13.3,13.3,20.2,20.1,20.1,19.4,17.6,17.7,17.7,17.2,13.1,13.1,13.2,13.1,13.3,13.2,13.1,13.4
01-18-2021,Nuclear,INITIAL,122892.2,1280.3,1280.0,1280.1,1280.1,1280.0,1280.0,1280.1,1279.6,1280.1,1279.7,1280.1,1280.1,1280.1,1280.2,1280.0,1279.9,1280.0,1279.6,1280.2,1280.2,1280.2,1280.2,1280.1,1279.9,1280.0,1280.2,1280.3,1280.3,1280.1,1280.1,1280.2,1280.3,1280.2,1280.2,1280.3,1280.4,1280.5,1280.2,1280.3,1280.2,1280.0,1280.1,1280.2,1279.9,1280.1,1280.0,1280.4,1280.1,1280.0,1280.2,1279.5,1280.0,1279.8,1279.7,1280.0,1279.6,1279.9,1279.6,1280.1,1279.8,1279.9,1279.9,1279.9,1280.1,1280.0,1280.0,1280.2,1279.7,1279.7,1279.7,1279.8,1279.6,1279.8,1279.6,1280.0,1279.8,1280.0,1280.0,1279.8,1279.8,1279.8,1279.6,1279.8,1280.0,1280.7,1281.0,1280.9,1280.7,1281.1,1281.0,1281.1,1281.0,1282.0,1281.0,1280.9,1280.9
01-18-2021,Other,INITIAL,-54.2,-0.9,-3.0,-1.9,-1.8,-1.8,-1.6,-1.4,-2.3,-0.7,-2.4,-0.8,-1.7,-1.4,-1.6,-1.6,-0.9,-0.6,-0.5,-0.6,-0.1,-0.6,-0.2,-0.4,-0.7,-1.1,-0.4,-0.6,-0.5,0.6,0.5,-1.3,-0.1,1.4,5.0,5.9,6.6,-4.3,-5.3,-4.7,-4.9,-5.0,-5.1,-3.6,-4.1,-5.9,-5.6,-3.4,-2.5,-2.1,-0.8,-2.0,2.2,0.0,-1.8,2.4,-1.5,0.4,-0.3,1.4,-1.2,0.0,0.6,0.0,0.6,-0.2,-0.2,1.5,-0.2,-0.2,1.3,1.9,0.2,0.9,-1.0,0.5,-0.9,4.6,4.2,2.5,4.3,5.8,2.4,3.2,0.9,-1.2,-1.6,-1.0,-0.7,1.2,0.1,-1.4,-1.0,-2.5,-3.6,-3.0,-0.9
01-18-2021,Solar,INITIAL,32291.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,14.0,72.6,212.3,349.3,424.5,542.5,707.5,840.4,914.3,934.7,956.5,966.4,982.4,988.3,978.3,972.7,955.1,949.9,961.1,958.5,967.0,967.9,980.7,982.1,985.8,997.4,1014.6,1035.8,1034.1,1027.4,1055.7,1033.9,1022.9,1010.7,960.5,861.1,681.0,488.1,305.8,150.4,39.5,2.9,0.0,0.0,0.0,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-18-2021,Wind,INITIAL,431275.9,4116.4,4232.0,4366.2,4545.7,4651.9,4731.5,4833.0,4873.4,4932.8,4962.4,4975.7,4974.9,4972.9,5044.4,5086.1,5099.7,5103.0,5105.1,5120.0,5130.9,5123.4,5095.2,5065.0,5029.8,4990.4,4923.7,4850.7,4794.9,4764.7,4782.5,4874.1,4943.0,4970.7,4944.3,4844.5,4768.5,4589.2,4331.8,4126.9,4067.0,4115.8,4195.0,4254.8,4250.1,4207.3,4151.9,4128.7,4135.3,4078.0,4004.8,3850.3,3807.4,3717.6,3631.3,3578.6,3438.9,3376.2,3297.9,3285.0,3253.4,3227.7,3191.2,3186.1,3227.9,3235.3,3290.9,3338.3,3416.1,3504.3,3681.9,3879.2,4061.5,4283.9,4540.5,4760.9,4829.3,4957.2,5038.4,5105.4,5161.3,5194.3,5170.9,5182.7,5137.1,5145.5,5162.8,5167.5,5144.3,5140.5,5206.5,5110.8,5036.4,5032.9,5088.8,5019.3,4921.9
01-19-2021,Biomass,INITIAL,500.8,5.0,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.1,5.1,5.2,4.9,4.6,4.6,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.9,5.0,5.0,4.8,5.0,4.9,5.0,4.9,5.0,5.1,5.7,5.8,5.8,5.8,5.5,5.5,5.9,5.9,5.5,5.5,5.5,5.6,5.4,5.4,5.4,5.3,5.4,5.4,5.5,5.5,5.5,5.5,5.5,5.9,5.4,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.0,4.9,5.1,5.1,4.9,5.4,5.4,5.4,5.4,5.4,5.4,5.3,5.3,5.4,5.3,5.2,5.1,5.1,5.1,5.1,5.3,5.2,5.2,5.2,5.2,5.4,5.2,5.2,5.2,5.2
01-19-2021,Coal,INITIAL,186449.9,1147.5,1113.9,1095.1,1080.2,1069.4,1052.6,1056.3,1037.8,1034.4,1018.2,1010.6,1008.7,1005.7,1003.6,1009.7,1010.7,1014.1,1003.4,1007.3,1012.9,1045.2,1053.1,1120.7,1221.2,1337.4,1503.2,1678.2,1803.5,1973.4,2116.6,2182.2,2233.3,2290.1,2351.6,2385.6,2385.7,2345.1,2263.1,2189.9,2151.5,2107.3,2094.5,2059.7,2019.8,2058.4,2049.7,1997.9,1989.4,1968.3,1991.2,1986.5,1930.5,1883.7,1930.5,1945.7,1961.8,2000.7,1966.3,1998.6,2011.7,1944.4,1915.0,1922.4,1910.9,1913.7,1962.6,2015.6,2064.3,2048.0,2103.7,2190.0,2292.3,2391.8,2468.0,2532.1,2584.8,2650.7,2677.1,2698.2,2708.8,2714.4,2732.0,2728.8,2729.0,2734.4,2736.0,2738.7,2734.7,2705.7,2664.8,2660.6,2648.2,2633.9,2632.1,2645.7,2641.9
01-19-2021,Gas,INITIAL,21179.5,155.9,157.2,155.3,155.6,156.7,156.5,155.5,156.3,157.7,155.0,156.1,159.0,155.2,157.7,161.1,161.4,171.9,179.0,191.8,192.2,198.1,190.2,192.2,189.0,211.6,224.7,226.8,223.0,216.2,214.5,212.2,212.6,219.5,213.2,212.9,215.2,221.2,222.3,224.4,224.4,223.4,221.4,222.0,231.5,212.9,209.7,209.9,207.9,202.3,198.7,195.2,195.9,199.5,200.2,198.8,202.0,200.8,200.1,199.7,199.5,210.6,217.6,216.4,214.7,225.7,224.0,225.6,230.4,236.5,235.6,235.9,241.6,242.6,260.7,305.0,345.3,325.3,295.0,275.4,275.8,337.3,344.7,360.6,358.0,339.6,344.1,314.3,321.9,318.5,280.4,244.6,222.6,210.1,185.9,159.3,155.0
01-19-2021,Gas-CC,INITIAL,203296.3,1005.8,997.6,992.1,990.0,985.6,974.4,994.2,979.5,990.5,981.4,994.7,1016.3,1004.4,1017.2,1044.2,1053.5,1094.0,1112.6,1170.4,1264.4,1338.6,1299.4,1343.4,1375.2,1612.1,1608.2,1603.5,1629.6,1660.4,1704.9,1688.5,1711.8,1728.5,1772.4,1750.5,1697.2,1622.1,1599.8,1646.5,1618.9,1603.5,1590.9,1563.0,1640.0,1628.2,1632.4,1657.1,1643.1,1660.0,1651.7,1657.8,1639.8,1711.2,1701.6,1755.3,1848.9,1821.3,1821.5,1868.7,1849.8,1867.1,1900.4,1950.8,2090.0,2225.4,2334.9,2414.2,2609.8,2764.6,2917.3,3010.4,3183.4,3353.8,3492.8,3500.9,3577.7,3581.4,3578.5,3607.7,3669.7,3638.1,3656.5,3671.8,3734.7,3775.2,3765.5,3742.2,3753.7,3724.1,3683.5,3624.6,3620.1,3646.0,3651.5,3649.0,3708.9
